Sarah,Lee,sbl9133,"""hfqT^scNy23V7p*1{^/""",slee@test.psu.edu,7173809362,27753,282-182-3112,Manager,"""Est magnam sit neque magnam amet.""",-94005,Yellow
Sharon,Perez,sip7585,"""x;l%ZeRk0v!qk<i1#$""",sperez2@pennstate.com,7177614483,24487,151-856-6896,Developer,"""Tempora velit dolorem etincidunt non amet velit.""",-29875,Orange
Randy,Brown,rqb6269,"""C7xJ0:;RhaA)!Sd.i""",rbrown@test.psu.edu,7174941785,23166,294-833-3562,Other,"""Quisquam sit etincidunt non dolorem ut quisquam est.""",46790,Violet
Pamela,Rodriguez,pvr1486,"""DL/58UpxXQvZ\7+""",prodriguez@test.psu.edu,7178952570,28038,113-849-9168,Other,"""Dolorem amet quaerat modi.""",56626,White
Benjamin,Wright,bvw6461,"""d.kE0&oHZ{D7/]H(""",bwright@test.psu.edu,7172877471,14778,263-686-8852,None,"""Velit quiquia dolorem ut neque non.""",-27670,Cyan
Julia,Brown,jeb6174,"""]76LOM$=TF!wS>#/@=$j""",jbrown2@pennstate.com,7172026955,12055,251-108-4534,Manager,"""Quiquia dolore tempora ipsum.""",755,White
Lauren,Roberts,llr2108,"""n7Uf2Qz=T0n.x}<7C""",lroberts@test.psu.edu,7175551149,19391,110-964-3727,Developer,"""Dolorem sed ipsum ut modi aliquam numquam.""",-9561,Blue
Jennifer,Thomas,jrt7264,"""8ou5D7:FP]>/;$C""",jthomas2@pennstate.com,7176601412,29018,296-964-3555,Analyst,"""Amet dolore porro etincidunt labore numquam.""",-32443,Green
Kimberly,Williams,kdw1084,"""#.2ur[9RdlScW}Lz1$9X""",kwilliams2@pennstate.com,7172136145,35364,153-356-6416,Customer,"""Eius velit adipisci ut quiquia non eius.""",87432,Black
Steve,York,siy3574,"""$C(wRc@-FDbtB>pi1s""",syork2@pennstate.com,7171121220,26797,245-531-7428,Manager,"""Neque eius modi sed adipisci amet dolor.""",-88528,Blue
Daniel,Scott,dps7982,"""-9M^z^hlFLZaH(1BKdZb""",dscott@test.psu.edu,7177273740,12260,135-697-9647,None,"""Voluptatem quiquia quisquam eius.""",64738,Indigo
Jack,York,jzy4852,"""G9![%\ojMU0TT)c""",jyork@test.psu.edu,7176217648,11137,102-272-4885,Developer,"""Aliquam magnam dolorem amet dolore.""",85182,Yellow
Brian,Lewis,btl4340,"""&QOb_v!%q^oBr.i;W8M>""",blewis@test.psu.edu,7174413451,19087,286-992-7064,Analyst,"""Ut neque ipsum amet quiquia voluptatem.""",-16398,Pink
Ethan,White,eew7745,"""Q-1Pp[qA>%#xtI""",ewhite@test.psu.edu,7178708067,15999,143-246-2654,Client,"""Aliquam magnam dolor etincidunt neque porro quisquam.""",64765,Yellow
Quentin,Johnson,qzj6967,"""aZOjX.2It3A[]M""",qjohnson@test.psu.edu,7179956222,17496,243-892-8196,Analyst,"""Sit amet non adipisci neque velit eius ipsum.""",-7793,Indigo
Denise,Mitchell,dem3683,"""-d9\Xo!8p7<8%PooS%""",dmitchell@test.psu.edu,7172442951,31210,239-536-3987,Customer,"""Amet numquam amet amet.""",-36423,Red
Kimberly,Jackson,koj1061,"""d8j\oY/pSH:zzeX""",kjackson@test.psu.edu,7176763174,26586,219-317-5874,Other,"""Quiquia dolor ut aliquam est non eius.""",25894,White
Harold,Anderson,haa5624,"""R<8cln(M-MiWyJ)n""",handerson@test.psu.edu,7178178903,24535,182-163-8730,Manager,"""Neque sed dolorem numquam dolore.""",-80871,Indigo
Tyler,Brown,txb6469,"""5s4AoG;COX*6;aWG!""",tbrown2@pennstate.com,717-618-4487,34502,176-736-4032,Manager,"""Etincidunt sed modi neque labore dolore voluptatem.""",10493,Violet
Harold,Davis,hbd7750,"""/LHa&cr]72W5Qwu""",hdavis@test.psu.edu,7173082103,30777,226-942-5883,Other,"""Ipsum ut quaerat est.""",12988,Pink
Nicole,Hernandez,njh5619,"""{t!bdV&1PxuGD(3U(%""",nhernandez@test.psu.edu,7171495393,29214,135-104-9112,Manager,"""Modi magnam non etincidunt neque eius labore.""",-73200,Pink
Henry,Xi,hsx6307,"""%v76#KG29zB.a[N8nq""",hxi@test.psu.edu,7173043558,17769,205-591-3602,Manager,"""Modi dolorem dolorem modi numquam dolore magnam.""",-34930,White
Aaron,King,ack9851,"""=CJIW2Wy{rNmXL>u<""",aking5@pennstate.com,7171628457,30609,181-980-7271,None,"""Numquam non ut ut velit.""",-69150,Violet
Nicole,Johnson,nmj6161,"""=m0IwbGb@VdWNhr""",njohnson@test.psu.edu,7171334449,15683,158-405-8419,Customer,"""Non non tempora labore ipsum consectetur amet.""",71364,Orange
Randy,MIller,rum4161,"""l]{(=+>84VX3V-$X""",rmiller2@pennstate.com,7173809775,31334,281-410-7773,Developer,"""Etincidunt consectetur ut voluptatem aliquam.""",-90768,Indigo
Theresa,Moore,tsm7006,"""8b^.0aT2q5yvZC<E<""",tmoore2@pennstate.com,7173548704,22319,172-390-8795,Client,"""Tempora quisquam sit quiquia magnam dolorem.""",45432,Green
Dylan,Lopez,del3443,"""o^%}mdOk=THt@B:g@6m.""",dlopez2@pennstate.com,7179327427,36308,180-914-8853,Manager,"""Dolor quisquam numquam velit numquam voluptatem dolore.""",73650,White
Richard,Smith-Kline,rts4434,"""LaeQ0N++Et2=49jEv[f""",rsmithkline@test.psu.edu,7179808124,16070,150-554-9153,Other,"""Quaerat est aliquam modi non aliquam.""",42597,Pink
Joe,O'Neill,jqo2453,""";lp@=Pnv\JL$I%<""",joneill@test.psu.edu,7175017751,28896,182-158-2887,Manager,"""Sed aliquam dolore voluptatem.""",33639,Yellow
Gary,Flores,glf4910,""">2;C)R6Y/Lb#mFES8_;""",gflores@test.psu.edu,7175588311,35516,271-926-7948,Analyst,"""Labore tempora non velit dolore ipsum.""",-55737,Blue
Nicole,Taylor,nht5359,"""Jc.l0]VO(ypz?MCTn6d""",ntaylor@test.psu.edu,7175821902,20852,206-806-3757,None,"""Labore amet quaerat labore magnam.""",71392,Magenta
Vincent,Clark,vuc2531,"""A4$L5+d<$o(?}-Gt)=V""",vclark@test.psu.edu,7178599328,19483,178-277-3498,Customer,"""Amet non numquam dolor.""",63227,Pink
Ronald,King,rek9859,"""e^!C?]hHjpOAkEm""",rking@test.psu.edu,7171848242,37119,167-578-4453,None,"""Est numquam velit ut dolore.""",18611,Blue
Donna,Hernandez,dah2981,""";$x/t*@wg(iiBvpca""",dhernandez2@pennstate.com,7176954639,30938,172-249-5198,None,"""Velit amet eius magnam est.""",83197,Magenta
Judith,Lopez,jgl5465,""";7S8b9r.BLUtiEN""",jlopez@test.psu.edu,7171621026,23279,244-468-7563,Other,"""Consectetur porro sit dolore quisquam.""",-56125,Yellow
Nicole,York,nny5014,"""_$TB+&ovfG?HBZy""",nyork@test.psu.edu,7177119445,34806,131-841-1819,Customer,"""Est modi ipsum quaerat quiquia dolore.""",-46514,Indigo
Gerald,White,gow8756,"""c?E-rvd26pa5hW\<.^""",gwhite@test.psu.edu,7175253371,11025,142-513-5417,Analyst,"""Neque modi velit adipisci dolor.""",-63623,Yellow
Gary,Jackson,ghj3425,"""v=[K]OFM$Z-KXp=z8""",gjackson3@pennstate.com,7172513632,34806,214-153-5244,Developer,"""Voluptatem porro non velit modi neque numquam.""",-96228,Yellow
Mark,Lane,mtl4642,"""-e\s29EKGyf1g-4(""",mlane@test.psu.edu,7172919898,30377,151-436-2277,Analyst,"""Labore etincidunt etincidunt magnam consectetur tempora.""",90714,Green
Bob,Smith,bhs8996,"""!F]Qj52E<a^R@+}xi""",bsmith3@pennstate.com,7176394805,36332,203-648-2827,Client,"""Porro sed ut porro neque.""",-23933,Blue
Pamela,Thompson,pwt4612,"""<1GgOcR:f-]58hk9%""",pthompson@test.psu.edu,7177436898,23754,273-403-1962,Customer,"""Non tempora voluptatem ut non.""",-36137,Violet
Kenneth,Clark,ktc2545,"""Ig$W1#lX@=Ux5(w1slJ""",kclark@test.psu.edu,7173216621,21186,189-773-2391,Customer,"""Neque dolor sed quaerat velit non.""",-14561,Violet
Dorothy,Lane,dhl4583,""":wDeszMj3P(rk/qzb9@a""",dlane2@pennstate.com,7173282530,13475,173-606-6048,Customer,"""Quiquia eius voluptatem ipsum adipisci ipsum.""",-67831,Cyan
Sharon,Young,svy2937,"""q9nS_Tkr.bA:O#Z)[I6#""",syoung@test.psu.edu,7171212941,12716,112-842-5603,customer,"""Ut dolor etincidunt labore.""",-91431,Orange
Sara,Adams,sma3218,"""cnuY!9Z)4E5KQP<FFb-""",sadams@test.psu.edu,7171228483,17722,257-191-5809,Analyst,"""Numquam ipsum aliquam quiquia.""",-57406,Yellow
Samuel,Smith-Kline,sts8893,"""%+u}k\1NWD>4gGh""",ssmithkline@test.psu.edu,7175194044,32141,103-873-6017,Developer,"""Ipsum velit velit non non est.""",-23001,Indigo
Logan,Perez,lbp3942,"""PEyP?q6Lo6sL%e&""",lperez@test.psu.edu,7173247874,37568,106-279-2989,Customer,"""Sed labore labore numquam neque magnam tempora amet.""",-30018,White
Judith,Lee,jxl3022,"""-_nWe]dE%EN=V>JE@""",jlee3@pennstate.com,7179572658,25821,221-309-7105,Analyst,"""Ut amet labore tempora aliquam eius ipsum.""",-38607,White
Johnny,White,jaw2268,""":.95M5sP)(%3nIH&}""",jwhite@test.psu.edu,7173194064,18330,283-850-9437,Client,"""Modi velit voluptatem neque dolore.""",72009,Black
Quentin,Green,qtg5513,""":jh6U6[:]eKLB}{u@CYC""",qgreen@test.psu.edu,7178446439,29657,143-650-6461,None,"""Voluptatem magnam voluptatem magnam dolor non consectetur.""",19519,Orange
Keith,Allen,kfa2343,"""9?MGls;EHHoaz3B""",kallen2@pennstate.com,7173739400,27645,192-492-6542,Developer,"""Dolorem quaerat tempora dolorem quiquia aliquam.""",-99940,Red
Alex,Garcia,asg7256,"""]&16r[XCe\ZM$15}Y""",agarcia@test.psu.edu,7175513503,14220,251-357-6622,Developer,"""Sed dolor aliquam ut.""",-4469,White
Amy,Rodriguez,agr9474,"""3_+r5MGd1lBIR{o;at0r""",arodriguez2@pennstate.com,7172519624,34796,192-270-7691,Manager,"""Amet quiquia voluptatem non.""",-82594,Magenta
Louis,Martinez,lqm8166,"""(?=^#f70*T}wNx1K.""",lmartinez@test.psu.edu,7172073656,27590,246-451-9770,Customer,"""Quaerat aliquam dolorem modi neque velit adipisci.""",-19589,Magenta
Marilyn,Xi,mqx3947,"""x9XJn}lCl9WN=24*""",mxi@test.psu.edu,(717)693-3044,11197,256-343-7095,None,"""Aliquam dolore amet labore.""",59870,Indigo
Diana,Torres,dvt3035,"""tC\y{?[vbT:F?}""",dtorres2@pennstate.com,7174715792,30017,125-678-5236,Other,"""Quiquia tempora quisquam eius magnam.""",47976,Black
Terry,Wright,tsw1646,"""b61WCAa^6QGokB""",twright@test.psu.edu,7175751679,28261,195-584-8977,Analyst,"""Non neque numquam magnam.""",47522,Red
Harold,Gonzalez,hrg5991,"""*eKvHwO$k%YII0:6Qbn""",hgonzalez@test.psu.edu,7175155288,12263,102-867-4008,Developer,"""Adipisci labore consectetur aliquam numquam porro consectetur.""",99560,Violet
Beverly,Moore,bsm9166,"""tK}ln61d266=/F28_}""",bmoore@test.psu.edu,7171741718,11811,259-548-2338,Other,"""Velit ipsum dolore porro etincidunt numquam.""",12437,White
Samantha,Lopez,sol6488,"""U^n\(F&P>4exeo""",slopez2@pennstate.com,7175951504,12175,214-841-9699,Developer,"""Non magnam porro consectetur ipsum quisquam quiquia est.""",-63986,Indigo
Natalie,Hill,njh5117,"""m:\gy():6(7;rwHanU/""",nhill@test.psu.edu,7177122753,25529,107-472-5403,Analyst,"""Ut ipsum amet non quiquia est est.""",-91585,Violet
Vincent,Nguyen,vnn6055,"""1TPvZSL$v!&n<>#_e""",vnguyen@test.psu.edu,7179014425,14095,229-425-6321,Developer,"""Dolorem magnam eius voluptatem porro.""",-18669,White
Beverly,York,bmy6713,"""YEZ)-T#yyn(!7*MAj2""",byork@test.psu.edu,7172564204,30668,151-735-4058,Customer,"""Etincidunt quisquam sit amet non magnam numquam.""",-83736,Violet
Kevin,Scott,kys2789,"""/1z!K9DhJKl=Dv2+""",kscott@test.psu.edu,7179888450,15529,101-197-1637,Analyst,"""Ut dolor quisquam modi ipsum magnam.""",-442,Blue
Larry,King,lck3026,"""rSqI>1gsy}EGMdl]""",lking@test.psu.edu,7177288280,36582,156-672-4610,Analyst,"""Dolore magnam neque voluptatem labore aliquam dolor labore.""",-17172,Red
Linda,King,lxk4082,"""!vB<UnXW7;ESW*""",lking2@pennstate.com,7176738617,12732,103-601-6317,Other,"""Non tempora neque non velit ut velit.""",93970,Yellow
Roger,Hill,rjh1808,"""C0N>&]AmwX[p@([""",rhill2@pennstate.com,7175163990,15330,227-754-6926,Other,"""Non tempora porro labore neque magnam velit neque.""",71099,Pink
Theresa,Clark,tqc7403,"""XMK.:JF]_&OE<LHVD""",tclark@test.psu.edu,7177996429,21409,134-764-9927,Analyst,"""Dolore dolor aliquam consectetur eius.""",43192,Orange
Richard,Mitchell,rum8325,"""9Oq!=#A\?=8a-j16Ae""",rmitchell@test.psu.edu,7175531928,16552,176-896-4494,Other,"""Quaerat magnam porro quisquam porro quaerat.""",-62717,White
Kathryn,Lee,kzl5170,"""=DhIGY>nTkjjQTf4$g""",klee@test.psu.edu,7177678568,35813,171-856-1729,Client,"""Non sed eius etincidunt quaerat est quiquia.""",75679,Cyan
Mary,Robinson,mwr6518,"""ESS}D&ejwLsu0QDeDYi""",mrobinson@test.psu.edu,7172057897,33572,126-771-4929,Client,"""Non dolor magnam est.""",37489,Cyan
Evelyn,Garcia,ehg1879,"""{P/fearF7FnMa1-Lx""",egarcia@test.psu.edu,7174442831,10966,151-919-3667,Customer,"""Aliquam ut velit velit.""",3152,Orange
Nancy,Ramirez,nur4872,"""&fpE.l7Us(Mr9w&-2g:h""",nramirez2@pennstate.com,7172435102,32160,266-344-9275,Customer,"""Quisquam velit non etincidunt magnam neque.""",-48012,Orange
James,White,jww4446,"""gsA+Wqd?7$1V4S%)G""",jwhite2@pennstate.com,7174513571,36787,200-612-9365,Client,"""Etincidunt adipisci ut dolore.""",-27649,Cyan
Bryan,Robinson,bsr2613,"""&lveDuc2jvb]&LhX""",brobinson@test.psu.edu,7172149512,28116,145-554-5859,CLIENT,"""Quiquia velit eius quiquia.""",1101,White
Amber,Hill,akh7088,"""F\xPdaU+;h:$AiuM""",ahill2@pennstate.com,7173346640,14917,126-570-8488,None,"""Consectetur dolore dolorem numquam eius quaerat magnam.""",34124,Pink
Alice,Rivera,agr8131,"""KyZIY8}=FW[QTm)2LYP""",arivera2@pennstate.com,7177546543,11254,292-715-1576,Developer,"""Etincidunt eius labore consectetur etincidunt adipisci dolor est.""",-34185,Violet
Martha,Walker,mtw6764,"""p!wmW[I!HF06N_G$C""",mwalker@test.psu.edu,7174113138,26060,297-567-7412,None,"""Non tempora tempora magnam labore non.""",95578,Orange
Carol,Ramirez,cvr3336,"""$Da-yh=8TgsGd]6PYx^""",cramirez@test.psu.edu,7173702283,17231,287-865-2854,None,"""Dolor quisquam voluptatem sit tempora numquam.""",93065,Violet
Zach,Xi,zgx4727,"""dTWN&{WO7#\v!q[T9D>6""",zxi@test.psu.edu,7172433881,27681,191-462-6058,Analyst,"""Quisquam voluptatem dolor sit magnam voluptatem.""",60853,Black
Emily,Gonzalez,ebg8365,"""d^2un-F6*Jx/:L7]Ns""",egonzalez2@pennstate.com,7177639322,33482,226-696-3447,None,"""Labore etincidunt velit eius etincidunt est porro sit.""",62281,White
Eugene,Taylor,emt6440,"""E7<pDJa;4(3m<Kb""",etaylor@test.psu.edu,7173835724,19854,229-824-8368,Client,"""Sit etincidunt dolor est modi voluptatem ut numquam.""",-98279,Green
Vincent,Williams,vqw8147,"""9T81vH{[E7Jb3(q""",vwilliams@test.psu.edu,7174357159,16921,281-811-5364,Other,"""Sit modi porro tempora consectetur dolor neque.""",-55918,Pink
Anna,Scott,ans9973,"""H6&JK4s\5>=3NyP""",ascott@test.psu.edu,717-371-6742,24833,283-893-4821,None,"""Aliquam velit est ut consectetur quaerat numquam.""",75605,White
Jason,Rodriguez,jvr5800,"""83KJs0ApmO&AEXo""",jrodriguez@test.psu.edu,7171055361,22445,164-183-8781,Developer,"""Aliquam quiquia adipisci dolore non ut modi.""",40971,White
Janice,Smith-Kline,jms4882,"""wjN2}4s.-tyy2)DuWK""",jsmithkline@test.psu.edu,7173044387,29999,231-740-1557,Developer,"""Voluptatem non sit quisquam eius ipsum quaerat.""",-79681,Indigo
Elizabeth,Martinez,eam7148,"""F_60}Ifl\fdC{2i!c""",emartinez2@pennstate.com,7171234403,30374,279-670-9333,Analyst,"""Quisquam quisquam numquam ut velit sit tempora.""",87530,Violet
Amy,Young,aay9735,"""z.)$u-v}[z6.1h>)""",ayoung2@pennstate.com,7171945689,23511,228-370-8320,Manager,"""Eius quisquam voluptatem quaerat etincidunt adipisci quaerat porro.""",2563,Black
Julie,Martin,jvm9703,"""9G=l^s&[bVCwX+3Y;""",jmartin2@pennstate.com,7173041774,33104,173-206-7184,Manager,"""Amet ipsum labore adipisci etincidunt quisquam quaerat.""",57326,Black
Judith,Nguyen,jln4890,"""h%REQVUt-v^3bly6""",jnguyen@test.psu.edu,7177071989,13291,227-647-5148,Customer,"""Numquam adipisci quaerat consectetur numquam consectetur ipsum numquam.""",-33580,Red
Sandra,Allen,sta8215,"""LqV:oU1U+G:<wc_pW_""",sallen@test.psu.edu,7179728694,20267,152-424-7952,Other,"""Dolorem sed eius labore amet numquam labore.""",14174,Magenta
Kenneth,Baker,kfb8587,"""\Tl/4w)x\}+zV&_^nw}c""",kbaker@test.psu.edu,7173274024,28977,241-143-8975,Analyst,"""Adipisci amet modi sit voluptatem tempora.""",56548,Magenta
Kelly,Hall,kph9546,""">^9[rc(z;8j_=t.v&/7?""",khall@test.psu.edu,7176401955,32922,176-280-8667,Manager,"""Modi est labore dolorem.""",-36519,Pink
Jessica,Gonzalez,jzg7182,"""BCxnQEfls<i*{MP9*?T""",jgonzalez2@pennstate.com,7175514793,16209,178-552-5589,Analyst,"""Aliquam modi modi est quisquam aliquam porro quiquia.""",69387,Green
Janet,Taylor,jct5387,"""n!ag-tTqT&sw;GdLd81:""",jtaylor@test.psu.edu,7177036948,33051,260-118-8235,Developer,"""Amet dolore non est ut porro.""",90270,Magenta
Dorothy,Carter,dwc9482,"""q>f&=M\?sG\8C00""",dcarter@test.psu.edu,7174451089,20578,299-316-7303,Customer,"""Dolore ipsum velit quiquia sed voluptatem adipisci amet.""",-19270,White
Ashley,Ramirez,Apr-52,"""o#k9%oR}r_4lV1(9fD""",aramirez2@pennstate.com,7178234220,29558,103-793-9365,Developer,"""Ipsum consectetur amet non numquam.""",-1306,White
Gregory,Thomas,gnt4273,"""WrqtboZz$$V!W5""",gthomas@test.psu.edu,7178898193,35517,156-423-5603,MANAGER,"""Porro non est aliquam.""",11847,Yellow
Olivia,Nelson,oqn5745,"""O>N?7y@V_u?WregaU#Q{""",onelson@test.psu.edu,7171529262,19591,174-911-8705,Client,"""Ut quisquam consectetur voluptatem.""",-20202,White
Frances,Johnson,fsj3387,"""cQ7sTUZ.\qdL#U[($o""",fjohnson@test.psu.edu,7179754113,19156,285-191-3810,Client,"""Adipisci porro dolorem adipisci.""",68547,White
Kathleen,O'Neill,kwo4153,"""oPvH?xOuQBP>o<6!D^""",koneill@test.psu.edu,7177735151,21538,144-729-1895,Analyst,"""Velit ipsum quiquia quaerat neque.""",-37307,Violet
Barbara,Hall,bhh5409,"""k:3OEx7nHlSs*?yD""",bhall2@pennstate.com,7177616057,17435,148-130-4184,Developer,"""Labore numquam tempora dolore quisquam quiquia est.""",-7087,Red
Melissa,Jones,mnj5438,"""t_@]h6$K44Heo\_""",mjones2@pennstate.com,7175448497,29177,281-601-8389,Client,"""Amet sit aliquam amet etincidunt neque quaerat consectetur.""",-5314,Orange
Dennis,Lane,dil6518,"""+I>QkQHf5F-y0qZ""",dlane3@pennstate.com,7172563514,17148,257-210-6770,Analyst,"""Aliquam magnam aliquam voluptatem consectetur magnam sed.""",36064,Cyan
Jacob,Wilson,jgw1626,""":W9?ta]es7IYbn!@q]""",jwilson2@pennstate.com,7175965208,26068,143-752-1901,Manager,"""Velit quiquia etincidunt voluptatem eius quaerat.""",-24048,Violet
Bobby,Young,bey1043,"""%X$aHOK+MKDk15%6U)""",byoung@test.psu.edu,7177264861,23101,192-832-6225,Developer,"""Quisquam sit neque velit.""",-82747,Magenta
Frank,Lane,fxl4326,"""17m*g6)2fqY3BhiUEx^""",flane@test.psu.edu,7177181276,29238,133-692-6719,Customer,"""Quaerat etincidunt etincidunt dolorem ut quaerat magnam porro.""",6837,Indigo
Sean,Jones,ssj6855,"""&#4Qn!V<=Kh3d_xM""",sjones@test.psu.edu,7176716830,34737,176-714-3200,Client,"""Magnam adipisci neque porro porro consectetur.""",-23523,Indigo
Hannah,Hall,hoh3947,"""Tu|%Jh])j4AQ|<bl5""""""",hhall@test.psu.edu,7172086353,11585,281-996-4388,None,"""Velit quaerat ipsum velit.""",67942,Black
Eugene,Wright,erw8296,"""cQ1IZ)25D2%6e(m{""",ewright@test.psu.edu,7171908144,37508,228-120-4915,Client,"""Non porro labore non.""",77749,Violet
Stephen,Gardner,sbg3994,"""j39VrYD*}7L=F<+%h""",sgardner3@pennstate.com,7176428281,27184,186-140-7067,Customer,"""Ut sed ipsum neque.""",-2595,Yellow
Judith,Moore,jnm1879,"""cZa*F&RnxuBzlu""",jmoore2@pennstate.com,7173368238,13841,102-874-1146,None,"""Eius etincidunt aliquam adipisci.""",83905,Violet
Nicole,Nelson,nyn8978,"""6zdWvtNlVh2pqA/k""",nnelson@test.psu.edu,7176987099,32736,122-342-7784,None,"""Velit labore sed consectetur adipisci.""",27084,White
Louis,Young,lty1151,"""S0[}YF5m<q!>0}1qy""",lyoung2@pennstate.com,7174067644,11783,186-177-9304,None,"""Quaerat non etincidunt non modi labore quiquia quaerat.""",-52896,Violet
Henry,Walker,hhw3778,"""S(i.x#zW2XrK*c(1S>pU""",hwalker@test.psu.edu,7171661360,15149,251-682-2278,Other,"""Sed sit non etincidunt numquam. Magnam quaerat dolore numquam. Ut sed dolor ut. Velit tempora ut porro amet eius ei‘us ”velit. Voluptatem non sed sed ut c•onsectetur voluptatem.""",72691,Black
Carol,Carter,cfc1149,"""}:I:Q+[LPBduvMG&""",ccarter@test.psu.edu,7171162705,14814,273-697-2134,Customer,"""Est sed ut dolorem numquam adipisci adipisci.""",-47688,Indigo
Patricia,Perez,pqp4524,"""exy%SJRM5D9G/s]""",pperez@test.psu.edu,7175359022,20881,251-711-9516,Manager,"""Non magnam sed dolor.""",8289,Indigo
Debra,Davis,drd1267,"""%p(jp>:9}Or<NY9""",ddavis@test.psu.edu,7173753446,36188,287-187-7412,Analyst,"""Dolor ut voluptatem porro ut labore aliquam velit.""",27739,Indigo
Ann,York,axy3120,"""E8Qbe*YDKMcOI]U.A""",ayork@test.psu.edu,7176628604,28981,150-480-4948,Analyst,"""Ut modi consectetur magnam amet ut sed tempora.""",34831,Violet
Arthur,Sanchez,ays5179,"""UupYuj2>y{#=Qrvi.}*_""",asanchez2@pennstate.com,7178726325,29100,118-398-2249,Client,"""Aliquam numquam est quisquam sed adipisci non dolorem.""",24484,Pink
Judy,Taylor,jmt8041,""":RChv&8Xb*r5q+8""",jtaylor2@pennstate.com,7179014917,13298,175-464-9716,Analyst,"""Etincidunt dolore eius numquam modi tempora neque dolor.""",-31700,Cyan
Heather,Torres,hbt9992,"""}0+DHT]7-p52_!RP!""",htorres@test.psu.edu,7178471377,13099,156-241-3029,Developer,"""Numquam modi porro dolor non eius quisquam.""",98996,Yellow
Benjamin,Taylor,bct9991,"""_j@wAWHu@fe1*9N""",btaylor@test.psu.edu,7177206439,13548,248-635-3954,Customer,"""Numquam amet tempora modi amet neque dolor porro.""",39798,Cyan
Brittany,Harris,byh2375,"""oBPp>dD>CqUG#}E""",bharris@test.psu.edu,7177775412,37105,170-178-3951,Manager,"""Non adipisci quaerat voluptatem.""",83992,Cyan
James,Jones,jsj5554,"""/+)vp7Y.!TWhq1""",jjones2@pennstate.com,7173545801,31403,269-908-6698,Developer,"""Dolor adipisci adipisci sed non ut consectetur.""",97885,Magenta
Olivia,Miller,ojm9115,"""*Ig%Ipf6VTm.U(2""",omiller@test.psu.edu,7178459297,31392,125-341-7422,Developer,"""Quaerat aliquam quisquam quaerat est dolorem quiquia sed.""",-41308,Green
Patrick,Walker,pqw5643,"""qP3nFW+2QtJ-wd3]""",pwalker@test.psu.edu,7171148829,33319,169-917-1038,Customer,"""Quiquia labore est labore consectetur dolorem est.""",-16436,Indigo
Olivia,Wilson,oww5029,"""m9{F}%}.5Fc;vWz-""",owilson@test.psu.edu,7175331498,17985,292-496-4166,Other,"""Ut tempora tempora adipisci modi sit.""",-27800,Pink
Daniel,Perez,dnp6964,"""y:d%yS$b2Rm\\_TD""",dperez@test.psu.edu,7171879142,19189,188-426-7740,Developer,"""Sed voluptatem eius adipisci.""",-80334,Cyan
Daniel,Jackson,duj4192,"""vKM<37*3qC#[mp.DU""",djackson2@pennstate.com,7174938718,35975,168-523-8912,Other,"""Quiquia ipsum dolor labore labore.""",-81914,Cyan
Maria,Sanchez,mfs7390,"""?zz{Geo;LR0B.C_:s;W""",msanchez@test.psu.edu,7178838384,35118,200-845-4567,Customer,"""Consectetur ut aliquam porro.""",-89680,Magenta
Aaron,White,aow2924,"""D(<]0SL[P<u_f8""",awhite2@pennstate.com,7171954054,15842,247-895-4982,Developer,"""Neque quisquam dolor aliquam labore quaerat voluptatem.""",-30962,White
Sandra,Thomas,sit7959,"""hl6t#=H8_2Qn;{N&Ak7q""",sthomas@test.psu.edu,7177616527,36456,109-555-1970,Manager,"""Ipsum numquam sed consectetur amet.""",-94823,Magenta
Larry,Sanchez,lxs8839,"""(E?L=ECcktr6%L""",lsanchez@test.psu.edu,7175994703,34382,273-459-3662,Other,"""Porro aliquam est dolorem.""",32196,Violet
Mark,Lopez,mzl9805,"""&iAP6F4HqK5j0f""",mlopez@test.psu.edu,7175096914,32483,148-524-1670,Analyst,"""Numquam quisquam quiquia adipisci.""",-61358,White
Logan,Moore,lym9972,"""?n6x/:l_b?0<bMTB""",lmoore@test.psu.edu,7176508690,18926,186-593-8447,Manager,"""Quisquam neque non etincidunt dolor dolore dolorem.""",33710,White
Emily,Carter,eoc8882,"""G5F6oJd}gL^+Dkdk""",ecarter@test.psu.edu,7173179286,37704,221-435-2794,None,"""Amet modi aliquam dolor.""",-48054,Cyan
Victoria,Lopez,vwl2399,"""c\CnLj<Aq-hkRg{@]z""",vlopez@test.psu.edu,7171944206,16604,297-820-2527,Developer,"""Eius numquam sed etincidunt etincidunt tempora quisquam.""",78794,Yellow
Kevin,Martinez,kam6851,"""HwQvsCXhz5Q-z+G""",kmartinez@test.psu.edu,7175122539,20529,150-943-3246,Developer,"""Ipsum consectetur quisquam dolorem porro ipsum amet.""",-61761,Cyan
Danielle,Scott,dds7071,"""37<CT%N)NCH$83h""",dscott2@pennstate.com,7175016569,18986,138-601-6466,Manager,"""Tempora non quaerat eius ipsum ipsum ut.""",23637,Violet
Robert,Roberts,rkr1011,"""Awv)$&Y=-2(.U4<Gtbrg""",rroberts@test.psu.edu,7175646810,20473,263-852-8150,Customer,"""Magnam aliquam quiquia etincidunt quiquia eius dolore est.""",-33556,Cyan
Sean,Smith,sbs4394,"""Aq8H>*J;@T#N_a""",ssmith@test.psu.edu,7176968283,37857,141-116-4092,Client,"""Velit sit quisquam sed.""",-36755,Blue
